City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
280,sechura,-5.5569,-80.8222,26.06,80,89,2.44,PE,1708476460
281,bandarbeyla,9.4942,50.8122,24.61,81,100,2.85,SO,1708476460
282,flying fish cove,-10.4217,105.6791,27.82,83,33,1.54,CX,1708476460
283,nouadhibou,20.931,-17.0347,21.99,49,100,6.17,MR,1708476460
284,inhambane,-23.865,35.3833,24.33,84,9,3.01,MZ,1708476460
285,ha'il,27.5219,41.6907,11.01,54,0,1.03,SA,1708476460
286,weno,7.4515,151.8468,29.97,62,40,6.17,FM,1708476460
287,nar'yan-mar,67.6713,53.087,-11.57,91,98,5.28,RU,1708476460
288,tsiombe,-25.3,45.4833,21.71,87,38,2.5,MG,1708476461
289,alofi,-19.0595,-169.9187,29.94,79,75,5.14,NU,1708476461
290,slonim,53.0867,25.3219,1.2,98,100,3.29,BY,1708476461
291,pathein,16.7833,94.7333,21.67,79,26,2.57,MM,1708476461
292,opuwo,-18.0607,13.84,23.73,61,100,1.58,NA,1708476461
293,san patricio,28.017,-97.5169,22.31,81,0,5.25,US,1708476461
294,namibe,-15.1961,12.1522,24.65,62,83,1.98,AO,1708476461
295,seydi,39.4816,62.9137,-2.56,44,100,2.33,TM,1708476462
296,tucuma,-0.1833,-50.05,24.4,86,13,2.79,BR,1708476462
297,klyavlino,54.2649,52.0267,-25.49,100,100,1.07,RU,1708476462
298,nuuk,64.1835,-51.7216,2.34,32,7,3.6,GL,1708476420
299,agadez,19.75,10.25,16.97,18,0,4.42,NE,1708476462
300,priargunsk,50.3691,119.1012,-29.59,93,14,0.52,RU,1708476462
301,wotho,10.1657,166.0102,26.83,85,100,9.77,MH,1708476462
302,luau,-10.7073,22.2247,19.35,89,98,1.4,AO,1708476462
303,nemuro,43.3236,145.575,-5.04,57,99,4.47,JP,1708476462
304,kourou,5.1552,-52.6478,26.03,81,92,3.53,GF,1708476463
305,mao,39.8885,4.2658,10.31,93,0,1.54,ES,1708476463
306,nuku'alofa,-21.1333,-175.2,29.19,84,75,5.66,TO,1708476463
307,santana,-0.0583,-51.1817,28.1,74,75,4.63,BR,1708476463
308,yashkul',46.1711,45.3435,-3.64,89,27,2.61,RU,1708476463
309,chegdomyn,51.1167,133.0167,-22.51,87,90,2.29,RU,1708476463
310,colon,9.3592,-79.9014,26.11,84,70,5.85,PA,1708476463
311,fale old settlement,-9.3852,-171.2468,28.65,75,77,4.13,TK,1708476463
312,balabac,7.9868,117.0645,27.66,78,17,7.65,PH,1708476464
313,siocon,7.7061,122.1353,28.93,70,60,2.24,PH,1708476464
314,iwon-up,40.3231,128.6553,-2.57,91,100,5.21,KP,1708476464
315,masvingo,-20.0637,30.8277,15.78,89,0,1.82,ZW,1708476464
316,menongue,-14.6585,17.691,20.71,63,94,1.32,AO,1708476464
317,new norfolk,-42.7826,147.0587,26.62,48,80,2.15,AU,1708476464
318,sirte,31.2089,16.5887,14.89,66,100,4.02,LY,1708476464
319,kingston,17.997,-76.7936,24.53,89,75,5.14,JM,1708476219
320,callaway,30.153,-85.5699,13.96,65,0,3.6,US,1708476465
321,carauari,-4.8828,-66.8958,26.71,79,100,0.27,BR,1708476465
322,hotan,37.0997,79.9269,-4.49,84,100,1.15,CN,1708476465
323,lerwick,60.1545,-1.1494,7.0,81,74,7.52,GB,1708476465
324,puerto aysen,-45.4,-72.7,15.58,100,100,2.1,CL,1708476388
325,altay,47.8667,88.1167,-26.52,67,2,2.65,CN,1708476465
326,machagai,-26.9261,-60.0496,25.59,55,17,2.05,AR,1708476465
327,homer,59.6425,-151.5483,6.94,57,20,8.75,US,1708476465
328,tukrah,32.5341,20.5791,12.08,73,100,2.76,LY,1708476466
329,muisne,0.6,-80.0333,24.35,95,100,2.23,EC,1708476466
330,port saint john's,-31.6229,29.5448,22.26,93,2,2.28,ZA,1708476466
331,altamont,42.2068,-121.7372,6.33,74,100,5.81,US,1708476466
332,divnoye,45.9089,43.3547,-3.86,89,87,3.17,RU,1708476466
333,pisco,-13.7,-76.2167,26.03,78,75,5.66,PE,1708476466
334,ylitornio,66.3089,23.6773,-9.45,99,100,1.44,FI,1708476466
335,el abiodh sidi cheikh,32.893,0.5484,9.23,67,1,4.37,DZ,1708476467
336,lethem,3.3803,-59.7968,28.88,39,98,3.72,GY,1708476467
337,libreville,0.3925,9.4537,27.57,86,100,2.03,GA,1708476467
338,mufumbwe,-13.6833,24.8,18.26,76,72,1.9,ZM,1708476467
339,westport,41.1415,-73.3579,-0.05,55,0,0.0,US,1708476214
340,marquette,46.5333,-87.6335,2.87,74,5,2.68,US,1708476467
341,tidjikja,18.5564,-11.4271,19.97,21,100,5.48,MR,1708476467
342,zhigalovo,54.8097,105.1578,-33.84,100,49,0.69,RU,1708476467
343,bria,6.5423,21.9863,23.56,21,100,1.73,CF,1708476467
344,badger,64.8,-147.5333,7.14,64,75,2.06,US,1708476468
345,hobyo,5.3505,48.5268,25.9,77,91,6.08,SO,1708476468
346,damulog,7.4836,124.9431,28.66,60,100,2.78,PH,1708476468
347,villamontes,-21.25,-63.5,25.55,60,1,0.86,BO,1708476468
348,mount pearl,47.5166,-52.7813,-7.31,81,20,14.4,CA,1708476468
349,zherdevka,51.8486,41.4606,-10.9,96,100,2.69,RU,1708476468
350,usevia,-7.1,31.2333,19.59,95,100,0.91,TZ,1708476468
351,rio grande,-32.035,-52.0986,23.06,75,26,4.83,BR,1708476468
352,krutinka,56.0055,71.5113,-27.34,92,100,3.43,RU,1708476469
353,aasiaat,68.7098,-52.8699,-16.31,97,73,3.06,GL,1708476469
354,oamaru,-45.0784,170.9801,16.74,48,0,5.86,NZ,1708476469
355,nagbalaye,9.2492,122.8759,24.94,74,66,5.2,PH,1708476469
356,sarangani,5.4033,125.4636,27.31,75,97,8.28,PH,1708476469
357,brookings,44.3114,-96.7984,5.0,60,0,2.06,US,1708476445
358,prado,-17.3411,-39.2208,24.78,94,100,3.8,BR,1708476387
359,belyy yar,53.6039,91.3903,-33.06,75,98,0.0,RU,1708476470
360,swan hill,-35.3378,143.5544,31.91,30,39,5.84,AU,1708476470
361,pangody,65.85,74.4859,-12.91,92,100,11.82,RU,1708476470
362,geraldton,-28.7667,114.6,28.23,51,13,0.51,AU,1708476470
363,greymouth,-42.4667,171.2,16.97,56,96,3.11,NZ,1708476460
364,berbera,10.4396,45.0143,24.11,74,8,0.91,SO,1708476470
365,hilo,19.7297,-155.09,27.93,61,0,5.66,US,1708476471
366,peace river,56.2501,-117.286,-0.83,64,100,1.54,CA,1708476471
367,sumenep,-7.0167,113.8667,28.92,74,48,1.63,ID,1708476471
368,george town,5.4112,100.3354,28.3,89,20,1.54,MY,1708476257
369,kirakira,-10.4544,161.9205,29.46,77,100,4.66,SB,1708476471
370,san julian,21.0167,-102.1667,19.9,14,0,1.41,MX,1708476471
371,deqen,29.9618,90.7188,-3.7,35,53,2.93,CN,1708476471
372,praia da vitoria,38.7333,-27.0667,17.14,72,20,7.14,PT,1708476471
373,thinadhoo,0.5333,72.9333,27.83,79,100,4.16,MV,1708476471
374,makokou,0.5738,12.8642,23.33,87,100,0.81,GA,1708476472
375,aguada de pasajeros,22.385,-80.8508,16.46,65,0,3.08,CU,1708476472
376,la sarre,48.8002,-79.1996,-10.67,91,67,4.03,CA,1708476244
377,sitka,57.0531,-135.33,5.94,81,100,0.0,US,1708476472
378,zhanaozen,43.3,52.8,-2.44,91,100,3.01,KZ,1708476472
379,zhob,31.3411,69.4481,4.81,38,0,1.36,PK,1708476472
380,tura,25.5198,90.2201,16.61,74,0,1.57,IN,1708476472
381,yarmouth,41.7057,-70.2286,-1.69,74,0,1.34,US,1708476472
382,rio do sul,-27.2142,-49.6431,19.94,96,100,0.99,BR,1708476250
383,haiku-pauwela,20.9219,-156.3051,24.03,68,40,5.14,US,1708476473
384,lazaro cardenas,17.9583,-102.2,25.12,70,0,3.07,MX,1708476473
385,natal,-5.795,-35.2094,25.12,94,20,1.54,BR,1708476220
386,puerto baquerizo moreno,-0.9,-89.6,26.5,85,100,2.74,EC,1708476473
387,mahilyow,53.9139,30.3364,-0.85,99,100,3.14,BY,1708476473
388,hirara,24.8,125.2833,24.15,78,20,6.69,JP,1708476473
389,san jose del guaviare,2.5729,-72.6459,26.51,55,100,1.23,CO,1708476473
390,basco,20.4487,121.9702,25.17,78,18,9.26,PH,1708476473
391,shalqar,47.8333,59.6,-14.13,88,100,2.99,KZ,1708476473
392,ornskoldsvik,63.2909,18.7153,-2.47,100,100,2.57,SE,1708476474
393,alice springs,-23.7,133.8833,33.75,33,5,4.63,AU,1708476474
394,kenai,60.5544,-151.2583,5.05,75,100,9.26,US,1708476474
395,petukhovo,55.0692,67.9019,-32.9,93,88,2.33,RU,1708476474
396,iron mountain,45.8202,-88.066,3.9,71,40,2.57,US,1708476474
397,coahuayana de hidalgo,18.7,-103.6583,23.94,75,0,1.72,MX,1708476474
398,axim,4.8699,-2.2405,27.48,86,85,3.08,GH,1708476474
399,taungoo,18.9333,96.4333,17.86,50,6,0.89,MM,1708476474
400,sandnessjoen,66.0217,12.6316,1.29,94,100,8.67,NO,1708476474
401,sampang,-7.1872,113.2394,28.46,77,16,1.13,ID,1708476475
402,malango,-2.9627,119.9001,25.32,81,95,0.84,ID,1708476475
403,bel ombre,-4.6167,55.4167,27.91,83,75,6.69,SC,1708476475
404,noosa heads,-26.3833,153.15,29.63,72,95,4.4,AU,1708476475
405,nantucket,41.2835,-70.0995,-2.97,68,0,2.06,US,1708476403
406,andergrove,-21.0833,149.1833,32.03,65,100,3.83,AU,1708476475
407,faranah,10.0404,-10.7434,25.55,17,86,2.08,GN,1708476475
408,tralee,52.2704,-9.7026,7.52,94,100,3.45,IE,1708476475
409,ilica,39.9463,41.1091,-2.04,93,40,1.03,TR,1708476476
410,constantina,36.365,6.6147,7.67,93,75,2.57,DZ,1708476476
411,zaragoza,41.6561,-0.8773,12.79,43,0,1.03,ES,1708476476
412,taksimo,56.3444,114.8794,-21.44,88,97,2.61,RU,1708476476
413,kayangel,8.0823,134.7173,27.24,81,100,8.02,PW,1708476476
414,katsuren-haebaru,26.3369,127.8719,24.01,81,0,5.66,JP,1708476476
415,gobo,33.8833,135.15,15.57,92,100,1.15,JP,1708476476
416,paso de los toros,-32.8167,-56.5167,24.14,59,0,4.38,UY,1708476297
417,kongsberg,59.6652,9.6465,3.54,99,100,2.24,NO,1708476476
418,canico,32.6333,-16.85,18.35,83,40,6.17,PT,1708476476
419,korsakov,46.6328,142.7813,-10.09,71,66,10.14,RU,1708476477
420,itaituba,-4.2761,-55.9836,24.46,90,100,0.5,BR,1708476477
421,richards bay,-28.783,32.0377,22.57,81,15,3.63,ZA,1708476477
422,antalaha,-14.9003,50.2788,23.27,88,80,2.48,MG,1708476477
423,kinkala,-4.3614,14.7644,22.33,95,100,1.01,CG,1708476477
424,slavuta,50.3016,26.8651,4.22,94,98,4.27,UA,1708476477
425,hede,33.7681,120.2517,1.12,95,100,6.36,CN,1708476477
426,carutapera,-1.195,-46.02,25.02,82,96,2.46,BR,1708476477
427,makoua,0.0069,15.6333,24.54,78,100,1.05,CG,1708476478
428,dhidhdhoo,6.8833,73.1,28.14,77,48,4.36,MV,1708476478
429,boa vista,2.8197,-60.6733,31.99,35,20,5.14,BR,1708476478
430,miles city,46.4083,-105.8406,11.54,43,0,0.0,US,1708476478
431,tobruk,32.0836,23.9764,13.63,70,0,2.98,LY,1708476478
432,arusha,-3.3667,36.6833,18.7,82,49,0.61,TZ,1708476478
433,constantia,44.1833,28.65,2.61,87,100,2.37,RO,1708476478
434,ohara,35.25,140.3833,13.66,89,100,6.37,JP,1708476478
435,tingi,-11.3,35.0333,17.92,80,70,0.16,TZ,1708476479
436,lauro de freitas,-12.8944,-38.3272,26.01,94,20,1.54,BR,1708476479
437,sijunjung,-0.6876,100.9537,24.28,94,100,0.47,ID,1708476479
438,taroudant,30.4703,-8.877,15.92,50,0,3.33,MA,1708476479
439,puerto santa,-8.9906,-78.6456,23.8,83,81,2.85,PE,1708476479
440,puerto deseado,-47.7503,-65.8938,13.24,76,100,8.07,AR,1708476479
441,saint-pierre,-21.3393,55.4781,23.82,83,0,1.54,RE,1708476479
442,zavodskoy,43.4597,132.2922,-12.23,39,96,5.0,RU,1708476479
443,masterton,-40.9597,175.6575,19.94,34,81,3.32,NZ,1708476480
444,talara,-4.5772,-81.2719,25.42,88,75,3.6,PE,1708476480
445,arno,60.1167,18.6333,-1.23,96,100,3.58,SE,1708476480
446,vila franca do campo,37.7167,-25.4333,18.27,99,98,4.13,PT,1708476480
447,taltal,-25.4,-70.4833,20.26,83,86,1.39,CL,1708476480
448,ulaangom,49.9811,92.0667,-28.0,91,100,2.22,MN,1708476480
449,atar,20.5169,-13.0499,19.67,23,89,3.07,MR,1708476480
450,viedma,-40.8135,-62.9967,26.83,41,39,1.9,AR,1708476480
451,kimbe,-5.5502,150.1429,26.65,90,100,1.43,PG,1708476480
452,cabo san lucas,22.8909,-109.9124,31.61,24,0,5.14,MX,1708476272
453,upington,-28.4478,21.2561,27.21,17,0,3.09,ZA,1708476481
454,ghat,24.9647,10.1728,14.7,26,0,2.57,LY,1708476481
455,nasir,15.5894,32.5634,22.76,20,5,6.65,SD,1708476481
456,sevastopol,44.6,33.5333,3.33,56,100,2.86,UA,1708476481
457,rongelap,11.1635,166.8941,26.62,85,100,8.95,MH,1708476486
458,kismayo,-0.3582,42.5454,26.51,77,100,7.51,SO,1708476486
459,corner brook,48.9667,-57.9484,-8.91,86,100,7.54,CA,1708476486
460,linping,30.4225,120.2972,8.97,90,100,5.42,CN,1708476486
461,chazuta,-6.5742,-76.1367,33.47,86,100,0.42,PE,1708476486
462,xinyu,27.8043,114.9334,11.4,96,100,2.5,CN,1708476486
463,dakoro,14.5106,6.765,20.6,13,3,5.28,NE,1708476486
464,port hedland,-20.3167,118.5667,32.03,79,100,1.54,AU,1708476487
465,boende,-0.2167,20.8667,24.15,85,100,1.85,CD,1708476487
466,al wafrah,28.6392,47.9306,15.74,42,95,3.63,KW,1708476487
467,korla,41.7597,86.1469,-6.87,35,100,3.24,CN,1708476487
468,tamanrasset,22.785,5.5228,11.95,19,0,2.06,DZ,1708476487
469,castillos,-34.1667,-53.8333,21.76,75,75,3.32,UY,1708476487
470,mejit,10.2753,170.8646,26.93,81,97,8.45,MH,1708476487
471,egilsstadir,65.2653,-14.3948,-1.05,69,0,1.54,IS,1708476488
472,obidos,-1.9175,-55.5181,25.55,69,97,1.96,BR,1708476488
473,dali,25.7,100.1833,7.55,74,2,2.31,CN,1708476488
474,mirnyy,62.5353,113.9611,-21.54,69,98,4.92,RU,1708476488
475,hammerfest,70.6634,23.6821,-6.75,79,100,1.54,NO,1708476488
476,guajara mirim,-10.7828,-65.3394,23.19,98,100,1.05,BR,1708476488
477,tutoia,-2.7619,-42.2744,24.32,94,100,2.44,BR,1708476488
478,eagle point,42.4726,-122.8028,13.07,63,20,5.14,US,1708476489
479,camana,-16.6228,-72.7111,24.14,82,97,0.91,PE,1708476489
480,andalucia,4.1706,-76.1664,22.06,88,92,0.82,CO,1708476489
481,nikol'sk,53.7189,46.0712,-20.94,100,100,1.73,RU,1708476489
482,tomatlan,19.9333,-105.25,22.56,75,0,1.54,MX,1708476378
483,kapuskasing,49.4169,-82.4331,-4.0,58,20,4.12,CA,1708476489
484,presidencia de la plaza,-27.0015,-59.8424,25.86,56,20,2.05,AR,1708476490
485,tolanaro,-25.0319,46.9987,24.04,88,20,6.17,MG,1708476490
486,homestead meadows south,31.811,-106.1643,24.73,7,1,2.3,US,1708476490
487,hashtrud,37.4779,47.0508,-0.64,71,3,1.21,IR,1708476490
488,ulanhot,46.0833,122.0833,-16.82,44,0,5.98,CN,1708476490
489,termas de rio hondo,-27.4998,-64.8604,25.98,52,100,1.71,AR,1708476490
490,dauphin,51.1494,-100.0502,-8.92,73,0,0.0,CA,1708476490
491,maxixe,-23.8597,35.3472,23.68,86,11,2.38,MZ,1708476490
492,rawai,7.7797,98.3253,27.06,75,14,2.81,TH,1708476491
493,kovalam,8.3667,76.9967,27.05,89,20,1.03,IN,1708476491
494,san juan bautista,-14.0108,-75.7358,24.47,67,98,3.26,PE,1708476491
495,saint-francois,46.4154,3.9054,4.25,100,0,2.57,FR,1708476491
496,usinsk,65.9939,57.5281,-6.07,86,100,9.39,RU,1708476491
497,medina,24.4686,39.6142,19.24,16,0,4.12,SA,1708476414
498,laguna,38.421,-121.4238,15.3,84,100,7.72,US,1708476491
499,fort bragg,35.139,-79.006,9.91,49,0,2.06,US,1708476491
500,mitu,1.1983,-70.1733,24.74,60,18,1.07,CO,1708476492
501,sao geraldo do araguaia,-6.4006,-48.555,22.4,99,100,1.03,BR,1708476492
502,villa hernandarias,-31.231,-59.985,25.14,51,88,2.57,AR,1708476492
503,fisterra,42.9049,-9.2629,10.01,84,100,1.55,ES,1708476492
504,vilyuysk,63.7553,121.6247,-30.32,99,99,2.37,RU,1708476492
505,port augusta,-32.5,137.7667,29.11,41,0,0.82,AU,1708476492
506,znamenskoye,57.1281,73.8282,-28.14,93,99,2.2,RU,1708476492
507,bakhtiyarpur,25.4667,85.5167,22.01,49,100,3.64,IN,1708476493
508,taroa,8.7058,171.2275,27.11,84,69,9.15,MH,1708476493
509,kapoeta,4.7717,33.5903,29.43,43,14,5.44,SS,1708476493
510,st. john's,47.5649,-52.7093,-6.85,80,20,14.4,CA,1708476300
511,hithadhoo,-0.6,73.0833,28.52,76,100,3.37,MV,1708476493
512,youssoufia,32.2463,-8.5294,14.96,77,0,2.56,MA,1708476493
513,nguigmi,14.2495,13.1092,22.98,21,51,5.11,NE,1708476493
514,ringkobing,56.0901,8.244,7.79,95,100,9.49,DK,1708476494
515,luganville,-15.5333,167.1667,30.12,73,61,2.69,VU,1708476494
516,prince george,53.9166,-122.753,0.14,92,100,2.06,CA,1708476494
517,lamu,-2.2717,40.902,26.66,81,98,6.17,KE,1708476494
518,amurzet,47.6967,131.0981,-16.32,71,0,5.19,RU,1708476494
519,jiaojiang,28.6803,121.4428,14.44,90,100,2.31,CN,1708476494
520,kavaratti,10.5669,72.642,28.08,68,5,5.28,IN,1708476494
521,hovd,48.0056,91.6419,-23.47,90,14,0.75,MN,1708476495
522,bobo-dioulasso,11.1771,-4.2979,26.25,17,87,4.12,BF,1708476495
523,manicore,-5.8092,-61.3003,24.15,78,90,0.87,BR,1708476495
524,molepolole,-24.4066,25.4951,22.08,45,1,2.34,BW,1708476495
525,ribeira brava,32.65,-17.0667,18.35,81,21,2.7,PT,1708476495
526,johnstown,40.3267,-78.922,5.97,69,0,2.57,US,1708476495
527,uliastay,47.7417,96.8444,-26.88,76,100,3.03,MN,1708476495
528,smithers,54.7804,-127.1743,5.18,56,0,0.0,CA,1708476496
529,maughold,54.2988,-4.3184,3.57,89,100,4.89,IM,1708476496
530,yaren,-0.5472,166.916,29.45,74,7,8.07,NR,1708476496
531,antofagasta,-23.65,-70.4,21.6,81,54,0.61,CL,1708476295
532,fuengirola,36.54,-4.6247,14.91,88,75,0.0,ES,1708476496
533,sucre,-19.0333,-65.2627,15.89,70,79,2.05,BO,1708476496
534,cambria,35.5641,-121.0808,17.1,96,100,2.68,US,1708476496
535,zabaykal'sk,49.6333,117.3167,-23.96,83,2,8.36,RU,1708476497
536,monjaras,13.2006,-87.3742,34.31,35,40,5.0,HN,1708476497
537,rosarito,32.3333,-117.0333,15.78,83,100,1.24,MX,1708476471
538,kaa-khem,51.6833,94.7333,-37.0,92,100,1.09,RU,1708476497
539,colesberg,-30.72,25.0972,23.43,20,99,3.36,ZA,1708476497
540,songjianghe,42.1859,127.479,-13.61,64,100,1.9,CN,1708476497
541,dukku,10.8231,10.7717,22.1,17,6,3.09,NG,1708476497
542,karratha,-20.7377,116.8463,33.15,48,81,2.69,AU,1708476451
543,wuwei,37.9281,102.6414,-10.22,78,100,1.99,CN,1708476498
544,novyy turtkul',41.55,61.0167,-8.05,39,90,0.62,UZ,1708476498
545,leh,34.1667,77.5833,-18.23,83,80,0.31,IN,1708476498
546,kotlas,61.2611,46.6556,-6.64,86,100,4.92,RU,1708476498
547,usogorsk,63.4106,48.6872,-5.74,92,100,3.26,RU,1708476498
548,nadi,-17.8,177.4167,31.0,79,75,5.66,FJ,1708476441
549,al ghayzah,16.2079,52.176,21.86,77,4,0.65,YE,1708476499
550,bure,10.7,37.0667,18.5,50,83,0.35,ET,1708476499
551,burang,30.25,81.1667,-10.84,98,100,2.94,CN,1708476499
552,crane,31.3974,-102.3501,21.77,16,0,1.7,US,1708476499
553,mthatha,-31.5889,28.7844,16.31,94,0,1.54,ZA,1708476499
554,velez,6.0134,-73.6735,14.2,97,98,0.34,CO,1708476499
555,trincomalee,8.5711,81.2335,26.17,75,15,3.23,LK,1708476500
556,okha,53.5739,142.9478,-22.65,75,20,8.99,RU,1708476500
557,alaghsas,17.0187,8.0168,19.88,13,0,6.3,NE,1708476500
558,mana,5.6592,-53.7767,25.89,79,58,4.44,GF,1708476500
559,aketi,2.7388,23.7833,27.01,51,100,0.45,CD,1708476500
560,nellore,14.4333,79.9667,20.69,89,83,3.75,IN,1708476500
561,arenapolis,-14.4503,-56.8461,23.33,98,99,1.72,BR,1708476501
562,meadow lake,34.8014,-106.5436,18.54,17,24,4.51,US,1708476501
